Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,ProductURL,SentimentScore,Embedding
1156,B004134H9W,A23W4SGMFMSE5N,"Verminator ""VerMin""",0,0,1,2012-03-16,Like to gamble? Buying the St. Patty's Dried Fruit Basket is a Crap-Shoot,buying this product seems to be almost literally like rolling the dice in a game of crapsbr br my experience with this seems to be similar to the experience of peter r unfortunatelybr br the price was excellent i ordered mine after the date of j robert bois positive experience review was written but before the date of cindy s positive experience written review i bought these gave them to my dad as he loves dates i noticed when i was visiting him the dried fruit basket was hanging around in his fridge a lot longer than any other date basket i had ever ordered for himbr br finally i asked him about them he said that he did not want to be rude to me or hurt my feelings but the dates well he was wondering if he should try eat the seeds in the center see if they were soft because the dates themselves were hard as a rock tasted stale i was mortified to say the least then he wanted to know jokingly if he had done something to make me mad i bought these for him as his punishment no but i had to laugh when he asked about thatbr me personally i have not tried them i will take his word for it br br i told him to throw it away or put it out for the squirrels after a week of offering the dates i picked them up out of his backyard and threw them away the squirrels opossums raccoons declined to dine on the datesbr br it seems to be hit or miss with the broadway basketeers irish st patricks dried fruit gift basket purchasebr br i will not say flat out no do not purchase this item it is not good that is a choice you will have to make on your own i just wanted to pass along my experience with the gift basketbr br thank goodness i caught it when it was on special did not have the full current purchase price invested in the box i would have been really sad thenbr br amazon as usual did a fabulous job with the shipping packaging and they arrived quickly in the time frame advertised promisedbr br best of luck i hope others have better experiences than my dad i hadbr br a hrefhttpwwwamazoncomgpproductbhwbroadway basketeers irish st patricks dried fruit gift basketa,https://www.amazon.com/dp/B004134H9W,5,"[-0.3235156238079071, 0.04705943539738655, -0.23126761615276337, 0.13168007135391235, -0.005774494726210833, -0.5575175881385803, -0.11455446481704712, 0.022270482033491135, -0.024501128122210503, 0.02910633198916912, 0.402091920375824, -0.4533248245716095, -0.15643304586410522, 0.042526185512542725, 0.2460906207561493, 0.2057950794696808]"
1157,B004134H9W,A1Y36ID1H813IP,"cindy2366 ""simbasmom2001""",0,0,5,2012-03-10,Nice and Fresh,bought this for my mom for her birthday she was dying to open it so we could all try it it was nice and fresh and everything tasted great wish i had bought one for myself,https://www.amazon.com/dp/B004134H9W,5,"[0.1811203509569168, 0.08562605082988739, -0.48430335521698, 0.04539395123720169, 0.2668982148170471, -0.5541402101516724, -0.07871827483177185, 0.2860274314880371, -0.16229476034641266, -0.009645265527069569, 0.3391641676425934, 0.03214772418141365, -0.2946811318397522, -0.09010471403598785, 0.13883869349956512, -0.01444180402904749]"
1158,B004134H9W,A18MTD4DJ1BY2,J. Robert Bois,1,2,5,2012-01-19,Absolutely Delicious,these dates were absolutely delicious i was a little bit worried because the one product review that it had was only one star but as i looked at all the other date reviews the trend seemed to be bad reviews in the fall timeframe i had these delivered midjanuary and must say they were quite exquisite many thanks for a great treat at a large dinner party,https://www.amazon.com/dp/B004134H9W,5,"[-0.2003306895494461, -0.24299903213977814, -0.10485312342643738, -0.20626217126846313, -0.026835128664970398, -0.31838613748550415, -0.011270993389189243, 0.3650725483894348, 0.1978432983160019, 0.1646461933851242, 0.2732304036617279, -0.4515572488307953, -0.13556283712387085, -0.3051838278770447, -0.0201263464987278, 0.39377322793006897]"
1159,B007NWPB70,A3I6ZG20RKI8JU,Rebecca Bladon,0,0,3,2012-09-24,Just ok,this tea is a new flavor of black tea by tazo its better than some other brands but not even close to being as good as their old flavor of black tea with citrus which they took off the market i dont think this tea is worth sending away for because you can buy it locally in most grocery stores,https://www.amazon.com/dp/B007NWPB70,5,"[-0.006657360587269068, 0.42724698781967163, -0.129643976688385, 0.12670421600341797, 0.09039801359176636, -0.1658031940460205, 0.41039228439331055, 0.24850879609584808, -0.3106359839439392, 0.24654895067214966, 0.141305074095726, -0.2048041671514511, -0.14522477984428406, 0.18510769307613373, 0.4844745695590973, -0.09720848500728607]"
1160,B007NWPB70,A3QDGKE0NAS0WO,sunclov,0,0,4,2012-09-09,Best Iced tea,expensive but worth it and ive tried every iced tea out there lipton is pretty good too but this is the best tetleys sux and many other iced teas like bigelow are terrible but this is great like the coffee shop,https://www.amazon.com/dp/B007NWPB70,5,"[-0.1338108330965042, -0.10881207138299942, -0.27239322662353516, -0.34770071506500244, -0.011643617413938046, -0.40993833541870117, -0.023572491481900215, 0.26492470502853394, -0.2385774701833725, -0.36014825105667114, 0.46263283491134644, -0.23090149462223053, -0.053783658891916275, -0.15175601840019226, 0.06078539043664932, -0.2294492870569229]"
1161,B000084E1U,A3DH85EYHW4AQH,Eric Hochman,1,1,5,2006-02-24,Cats love it!,i have nine cats and they are crazy about these kibbles the last thing you want is lbs of cat food the cats hate but ill be buying them more of this,https://www.amazon.com/dp/B000084E1U,1,"[-0.11221738159656525, 0.022948067635297775, -0.16156598925590515, 0.010538486763834953, 0.21303918957710266, -0.34553682804107666, -0.0794309750199318, 0.04169522598385811, -0.22153757512569427, 0.01588619500398636, 0.3696799576282501, -0.6041582822799683, -0.09604146331548691, 0.05775042250752449, 0.3650444746017456, 0.3016928434371948]"
1162,B003JNWQPC,A37WXUMQ6CZ1GM,Wileybowmaker,4,7,1,2010-10-01,Vendor ripped off all of their cultures from other vendors,this vendor is unscrupulous she ripped off her cultures from other collectors and shamelessly claims them as her own she has no conscience and i would highly recommend that you do your purchasing elsewhere,https://www.amazon.com/dp/B003JNWQPC,3,"[0.16618603467941284, -0.21655391156673431, 0.13052819669246674, 0.3772469460964203, -0.18061675131320953, -0.12503521144390106, -0.24522913992404938, -0.006883686408400536, -0.20742996037006378, -0.3098415434360504, 0.26794588565826416, -0.44576960802078247, -0.13797630369663239, -0.2567737102508545, 0.04152323305606842, 0.4018257260322571]"
1163,B001DR488E,A29QUTP17Q5KJ1,"D. Murray ""It's All About Bandwidth""",2,2,5,2010-05-18,The BEST!!!!,i have used your product for years and find myself in a town where they are sold only in very small bottles i am used to buying your product by the half gallon and would like to make my purchases online i have tried using other products which pale in comparison to your original barbecue sauce,https://www.amazon.com/dp/B001DR488E,4,"[0.1973179131746292, -0.4260441064834595, -0.3597172200679779, 0.19159053266048431, -0.0415697880089283, -0.3791164457798004, -0.09727329760789871, 0.13985922932624817, -0.3190712034702301, 0.03145447000861168, 0.16341544687747955, -0.4844265878200531, -0.10882046073675156, -0.14032112061977386, -0.019306857138872147, 0.20710991322994232]"
1164,B004IF3TAQ,A18UFRQQ1MOP06,Stacey L. Rice,2,2,5,2011-07-17,Perfect for hard licorice lovers!,if you like soft licorice these cats arent for youbr br a perfect anisey balance of salty and sweet these little licorice kitties are perfect you pop one or several in your mouth and let them melt a bit before you embark on your flavorful chewy journeybr hard exterior lasts forever if you suck on them everlasting licorice katjesbr br very fresh super fast shopping too thank you guys,https://www.amazon.com/dp/B004IF3TAQ,5,"[0.0350395105779171, -0.23409831523895264, -0.22420987486839294, 0.030068414285779, 0.19013769924640656, -0.3514699339866638, -0.15939752757549286, 0.025392895564436913, -0.14091041684150696, 0.1368260532617569, 0.3235242962837219, -0.5511736273765564, -0.13231176137924194, -0.30052292346954346, 0.38328495621681213, 0.07276609539985657]"
1165,B004IF3TAQ,A1E079MVIIMWOK,Mommyohs,0,0,3,2012-08-20,Not nearly as good as Bissinger's French Long,after searching for a more constant and less expensive supply of real licorice over my favorite more about that later i decided to try this one based upon other reviews and the description i have to say that i was disappointed it is not intense enough and a bit too salty for my preference since all that i noticed was salt and more salt until it got down to the licorice flavor which i would charactize as modest my all time favorite licorice was discovered years ago while visiting a st louis mall has been and remains an excellent choice made by bissingers chocolate company and they call it french long licorice it is not noticeably salty and packed with flavor without being a sickysweet candy i say that and caution licorice lovers to know their favorite type of licorice this is important when reading reviews and purchasing i was looking for something not americanstyle junk candy with actual licorice extract not anise chewy lasting with true strong licorice flavor and no other flavor overtonesbr br as far a bissingers is concerned they do not make this licorice year round nor advertise it on their website or in their catalogs so you have to call their toll free number and ask if it has been in production it is expensive but well worth it for excellent flavor and lasting ability i can enjoy one for at least minutes if i dont chew these are my favorite thing to have when reading a great book and i limit myself to at a sitting for my fix okay sometimes if it is a superb bookdbr the last time i ordered it they were generous and added a pound of their premium chocolate as a thankyou for being a customer that troubled to find their particular product because i do not live near one of their stores and unless i visit say st louis where it is headquartered i have to mailorderanyway i prefer my licorice hard and let it soften in my mouth so when i get an order for lbs i leave it out lightly wrapped for a few days to harden off that makes it last longer in my mouth and does not affect flavor but that it personal mouth feel preference it frezes without problems so i will just have to go back to that and pay for my pleasure and stock up licoricegotta have it,https://www.amazon.com/dp/B004IF3TAQ,5,"[0.19885849952697754, 0.08142194151878357, -0.36859408020973206, -0.03751522675156593, 0.08081058412790298, -0.37770888209342957, -0.3621470034122467, 0.10181910544633865, -0.22097858786582947, -0.03818216547369957, 0.010594578459858894, -0.5402193069458008, -0.18840982019901276, -0.2432098388671875, 0.21475383639335632, 0.2069728970527649]"
1166,B004IF3TAQ,AEE2RTBH1WD9A,Connie Handel,0,0,5,2012-08-17,dense licorice flavor,very firm small pieces with an intense licorice flavor i love black licorice and have been trying different gluten free options i will be ordering more of this one,https://www.amazon.com/dp/B004IF3TAQ,5,"[-0.05372413992881775, -0.26214170455932617, -0.026890737935900688, -0.19563154876232147, -0.17028889060020447, -0.31764325499534607, -0.4410310387611389, 0.36007213592529297, -0.29035118222236633, -0.0411674827337265, 0.14047400653362274, -0.4862120747566223, -0.2497570514678955, -0.14551959931850433, 0.05819637328386307, 0.07918146997690201]"
1167,B004IF3TAQ,A19XSO4JSFRSAE,"Golf Widow ""golfwidow""",0,0,2,2012-01-06,Kind of stale,i dont know whether it was a fault in the packaging or if they were just past their prime but they were rock hard and the flavor was not strong enough,https://www.amazon.com/dp/B004IF3TAQ,2,"[-0.2497309446334839, -0.15927930176258087, -0.06042196974158287, 0.06012529879808426, 0.39292410016059875, -0.5432373285293579, 0.1632349044084549, 0.04426988586783409, 0.03649051859974861, 0.11537200957536697, 0.5137020945549011, -0.24116045236587524, -0.17299208045005798, -0.07799147814512253, -0.22639283537864685, 0.05425780639052391]"
1168,B000IUOBMA,A2BV4J46GUZGQ,Roxanne,1,1,1,2009-06-15,Must Have Been Spoiled,this was a disappointment i use other products from this linemanufacturer on a regular basis i bought this item as a convenience to carry liquid stevia in my purse the first time i went to use it the liquid was a dark coloralmost blackand i had to throw out the latte i was trying to sweeten all the manufacturers other liquid products are clear and in fact this is titled clear liquid it must have been outdatedspoiled i had already thrown the packing out so dont know how it was dated i tried calling the amazon supplier but the call rolled into voice mail its not enough money to spend time followingup but it was disappointing,https://www.amazon.com/dp/B000IUOBMA,2,"[-0.21372929215431213, -0.06072545424103737, -0.3666824698448181, -0.1868865042924881, -0.19448351860046387, -0.43232065439224243, 0.10266096144914627, 0.2838243842124939, -0.03575660660862923, -0.11517070978879929, 0.20623356103897095, -0.3541220724582672, -0.27794936299324036, -0.22203534841537476, 0.26113465428352356, 0.29699254035949707]"
1169,B001HTI226,AL3EQN8HMELY2,a work in progress,6,7,3,2010-09-28,Bisphenol A,cans are lined w material that contains bpa which means the effort to grow the tomatoes organically was a waste of timebr br i didnt see the liner when i opened a different can from the same case im scratching my head,https://www.amazon.com/dp/B001HTI226,2,"[0.001287059742026031, 0.42449432611465454, 0.33045923709869385, 0.31320732831954956, 0.13789384067058563, -0.2438351809978485, 0.251003235578537, -0.19961196184158325, -0.34965503215789795, -0.26120859384536743, 0.2497883141040802, 0.08960062265396118, 0.2796754240989685, 0.17069678008556366, 0.00594932958483696, 0.2507602572441101]"
1170,B001HTI226,A3JVLYSC4VG8XL,Christie Hall,2,2,5,2010-11-07,Spectacular tomatoes,these tomatoes taste like home canned when summer is over and heirloom tomatoes no longer are available at the farmers market these serve as an excellent reminder of the past season and a promise of the next i originally bought these organic tomatoes for my stepfather whose heart disease dictated a low sodium diet and they are incredibly low in sodium but i soon bought them for myself after i tried them just once when the local organic grocery store and then sprouts stopped carrying them i turned to amazon for a case they are as much a staple in my pantry as olive oil,https://www.amazon.com/dp/B001HTI226,3,"[0.06527230143547058, -0.18387620151042938, -0.3566148579120636, 0.22189369797706604, 0.3133498728275299, -0.2893613874912262, 0.03598276153206825, 0.12422619760036469, -0.08545906096696854, -0.3587566912174225, 0.3084236681461334, -0.09316965192556381, 0.39859476685523987, -0.20947107672691345, 0.08556614816188812, 0.37010839581489563]"
1171,B001HTI226,A2OWR5G2OAQF7C,Sincerely Yours,1,1,5,2009-09-02,Next best thing to fresh tomatoes,the ingredients are simple and pure and one of the few brands that does not add unnecessary additives generally i like to make my own sauce from scratch but this is my second choice if i am short on time its taste good and not artificially sweet i love the bionaturae products including the tomato paste,https://www.amazon.com/dp/B001HTI226,2,"[0.021125566214323044, -0.30090153217315674, -0.36317604780197144, -0.0687040165066719, 0.12142608314752579, -0.6624242663383484, -0.02415662631392479, 0.1864560842514038, -0.19159969687461853, -0.3223945200443268, 0.023077385500073433, -0.18461908400058746, -0.0920339897274971, -0.08574224263429642, -0.07687868922948837, 0.29410460591316223]"
1172,B001HTI226,AMZCZBK1EF1PV,Michael D,0,0,5,2011-12-06,Excellent tomatoes,these are the best canned tomatoes i have tasted they have a fresh flavor similar to homecanned this is my second time buying a set they are a little more acidicbright and have a rounder flavor than other tomatoes comes with a basil leaf in each can note the oz tins are a better value than the oz ones,https://www.amazon.com/dp/B001HTI226,5,"[-0.0559886209666729, -0.3913767635822296, -0.20166775584220886, 0.1136985793709755, 0.09227251261472702, -0.1170506477355957, 0.22975265979766846, -0.045864466577768326, 0.1922457218170166, -0.1886218637228012, 0.45551908016204834, -0.060201358050107956, 0.21471364796161652, -0.24497286975383759, 0.25439488887786865, 0.5084274411201477]"
1173,B001HTI226,A18CEGOR80OFT0,Firstsnow,0,0,4,2011-12-01,Ok,these arent diced its just mush but i like the no bpa and would buy again for that reason but dont expect diced,https://www.amazon.com/dp/B001HTI226,3,"[0.050789035856723785, 0.027475260198116302, -0.20712846517562866, 0.21980208158493042, 0.0245196595788002, -0.5167807936668396, 0.24723005294799805, 0.20126456022262573, -0.035254400223493576, -0.09306593984365463, 0.33878272771835327, -0.46684297919273376, 0.05391014739871025, 0.017970049753785133, -0.11406252533197403, 0.42106664180755615]"
1174,B004XRJ1W4,AMNS6TYMWQG0Y,CheckOut,0,0,5,2012-01-18,Gummy Bears,well one of my friends asked for a really big bag of gummy bears she was very pleased when she opened the box than her coworker really like these gummy bears to,https://www.amazon.com/dp/B004XRJ1W4,5,"[0.30612677335739136, -0.18768346309661865, -0.09508662670850754, 0.45504051446914673, 0.02981831319630146, -0.5031766295433044, 0.03811764344573021, 0.021682003512978554, -0.048877134919166565, -0.24755720794200897, 0.23309266567230225, -0.4393903315067291, -0.2532481849193573, -0.10872124880552292, -0.09366388618946075, -0.056227970868349075]"
1175,B004MTMYNQ,A35SLV5XTFUZ4C,Jinx11111,0,0,5,2011-12-08,Too addicting,i have been eating these since about years old and are my favorite chips in the world just dont eat too many of them,https://www.amazon.com/dp/B004MTMYNQ,4,"[0.2959947884082794, -0.461853951215744, -0.039850056171417236, 0.16952720284461975, -0.009494041092693806, -0.29440000653266907, -0.09146175533533096, 0.2550084590911865, -0.44239741563796997, -0.19185438752174377, 0.20078526437282562, -0.4136910140514374, -0.05115319788455963, -0.04804333671927452, -0.22119870781898499, 0.10374171286821365]"
1176,B004MTMYNQ,A1VWM885W9XFMT,Just Me,0,0,5,2011-09-24,Yummmmy,i love these chips and couldnt contain my happiness when i recieved my box love them if you love spicy foodsget these,https://www.amazon.com/dp/B004MTMYNQ,5,"[0.21177855134010315, -0.3597848117351532, -0.3584206998348236, 0.15806660056114197, -0.21587088704109192, -0.562696635723114, 0.22593121230602264, 0.1527806520462036, -0.2943073809146881, -0.207515686750412, 0.12558364868164062, -0.11927463114261627, -0.16011276841163635, 0.013673101551830769, -0.03248294070363045, -0.2192811667919159]"
1177,B00283V4GQ,A1RHFH0KA7MFZ3,Danielle Heminway,21,21,1,2012-01-18,False Advertising,i ordered these lollipops for a friends wizard of oz themed shower the arrived packaged well but i noticed the box said theyre from oriental trading company if i wanted a cheap product that i knew was low quality and from china then i would have bought them directly from their site at for of them however from the picture these looked well made the picture is very deceiving and so is the description they show samecolored lollipopsmine came in a variety of colors they also gave dimentions that the lollipops were x i noticed they looked a bit small and when i measured they didnt even come to long not any of themeven though theyre all differnet lengths this was very disappointing since i planned to stand them up in a vase of lemon drops overall im very disappointed in this product and the seller for not being honest about the product theyre providing to consumers,https://www.amazon.com/dp/B00283V4GQ,1,"[-0.22266049683094025, -0.35834017395973206, -0.5049575567245483, 0.2108113169670105, 0.15651340782642365, -0.22669702768325806, -0.009814640507102013, -0.009301935322582722, -0.23763474822044373, 0.1406276822090149, 0.015511363744735718, -0.15221644937992096, -0.3059954345226288, -0.2835991680622101, 0.30417245626449585, 0.283338725566864]"
1178,B00283V4GQ,A1C81NF8MDTTFL,"M. LeBrun ""seaching for contentment""",26,31,1,2011-05-19,MADE IN CHINA,i purchased these to give to children who come to my place of business when they arrived it says clearly on the back of the individual wrapper made in china no way im giving these to children if they were manufactured in china following the whole poisoned pet food debacle the fact that these are made in china needs to be highlighted much more clearly,https://www.amazon.com/dp/B00283V4GQ,4,"[0.1325477510690689, -0.17276839911937714, -0.029236912727355957, 0.6681510210037231, 0.015321522019803524, -0.37610024213790894, -0.13095590472221375, 0.23750348389148712, -0.22052378952503204, -0.2476913034915924, 0.36442670226097107, -0.18072763085365295, 0.03411857411265373, 0.0070704510435462, 0.10867004841566086, 0.03979616239666939]"
1179,B00283V4GQ,A1DIFTP02ERYNS,Maryhelen Price,7,8,3,2011-04-04,Mini Lollipops,i ordered lollipops to use as party favors only to be disappointed that the front and back of the candy had writing on it so i rewrapped them using clear bags purchased from michaels also a few were cracked or broken so luckily i ordered more than enough unwrapped they are so adorable,https://www.amazon.com/dp/B00283V4GQ,5,"[0.30304017663002014, 0.04257509857416153, -0.38710442185401917, -0.06649763882160187, -0.04120171070098877, -0.32935816049575806, -0.21731506288051605, -0.10533583909273148, 0.09415708482265472, -0.3073839247226715, 0.08515019714832306, -0.49569809436798096, 0.031060978770256042, -0.2542369067668915, -0.27876630425453186, 0.28975340723991394]"
1180,B00283V4GQ,AJGU56YG8G1DQ,E. Kennedy,2,2,5,2011-08-15,Very Cute!,i used these and a bunch of other colored lollipops for a friends birthday and she got a kick out of it she had been complaining about feeling old so we threw a kid themed party she had a great time i dont think its possible to eat one of these spiral lollipops without feeling like a kid,https://www.amazon.com/dp/B00283V4GQ,5,"[0.3495834171772003, -0.08566468954086304, -0.43111565709114075, 0.17479170858860016, 0.2428096979856491, -0.48115187883377075, -0.21265394985675812, 0.29351603984832764, 0.08242574334144592, -0.2011500746011734, -0.03185899928212166, -0.35516783595085144, -0.18986959755420685, -0.14552946388721466, 0.020955460146069527, 0.010959384962916374]"
1181,B00283V4GQ,A1DR8CFJKYFSPR,Jessica,4,5,5,2011-01-19,Perfect Lollipops,i used these lollipops for a candy princess costume for my daughter they came in perfect condition and exactly like the picture shows they do come in a group of such a great value i was extremely satisfied,https://www.amazon.com/dp/B00283V4GQ,5,"[0.38909071683883667, -0.06704279035329819, -0.4490307867527008, 0.11849423497915268, 0.22018446028232574, -0.11468301713466644, -0.09450088441371918, 0.16847316920757294, -0.10056418925523758, -0.06115272641181946, 0.13408558070659637, -0.17522941529750824, 0.1136435940861702, -0.6215750575065613, 0.09372132271528244, 0.242705300450325]"
1182,B00283V4GQ,ARCP4MN7E1NNC,Abyrose,1,1,1,2012-07-18,Not what I expected,i purchased these for my candy buffet at my wedding and im not impressed at all i could have saved money by ordering them directly from oriental trading company which is clearly where they came from they look cheap and theyre not as colorful as shown in the picture the oriental trading company information is on the back of the wrappers on the lollipops most of the lollipop sticks are bent and two lollipops arrived broken the box only has lollipops but in the description it says theres i would have expected that if i knew they were coming from oriental trading company but thats not in the description so i feel ripped off,https://www.amazon.com/dp/B00283V4GQ,3,"[-0.25681576132774353, -0.20718421041965485, -0.47241416573524475, 0.026812613010406494, 0.10779920220375061, -0.35290825366973877, -0.059570036828517914, -0.06609407812356949, -0.36534661054611206, -0.2242564857006073, 0.1473093181848526, -0.21194006502628326, 0.24242626130580902, -0.43046513199806213, 0.16035741567611694, -0.054509326815605164]"
1183,B00283V4GQ,AV2VEYY6SXUGQ,Ace,1,1,5,2011-10-17,Great service,i had purchased these to go along with a candyland costume for halloween they shipped quickly and were packaged securely with bubble wrap none of the lollipops were broken in transitbr br it turns out the costume i ordered from another seller didnt fit at all and was made of very cheap material so i couldnt even alter it to fit since i had to return the costume i requested to return these as well i was immediately fully refunded without even being asked to ship the lollipops back so the five stars are so the amazing servicebr br now i think well hand out the lollipops with the rest of our halloween candy which i think the kids in our neighborhood will love,https://www.amazon.com/dp/B00283V4GQ,5,"[-0.08469648659229279, 0.011661916971206665, -0.37674564123153687, 0.1549575924873352, 0.3300534188747406, -0.516822338104248, -0.2976183593273163, 0.276589035987854, -0.08086486905813217, -0.1402548849582672, 0.05012285336852074, -0.3355780839920044, 0.11512662470340729, -0.2167089432477951, 0.022633252665400505, 0.28906404972076416]"
1184,B00283V4GQ,A2STIW1YRV8KE7,crazyshopper,3,4,5,2010-08-14,Loved these,i bought these lollipops for my daughters rd birthday they are super cute and the kids loved them definitely met my expectations,https://www.amazon.com/dp/B00283V4GQ,5,"[0.5968897342681885, -0.22874005138874054, -0.23195458948612213, -0.08539684861898422, 0.031066857278347015, -0.25158020853996277, -0.11733078956604004, 0.2361842542886734, -0.1989632397890091, -0.1130165308713913, -0.03705182671546936, -0.35156938433647156, -0.2473505586385727, -0.393527626991272, 0.04775286838412285, 0.02895202673971653]"
1185,B00283V4GQ,AV27V8MP3KAP2,"vanessaaa ""whoseyourdaddy""",0,0,5,2012-08-22,Lollipops,i got these for my sons rd birthday i got it because i am doing a candy station for his birthday i wanted to put colorful lollipops as part of the candy station so this is just perfect for my idea,https://www.amazon.com/dp/B00283V4GQ,4,"[0.2078799307346344, -0.15696275234222412, -0.33479005098342896, -0.2323814332485199, 0.109873928129673, -0.5757852792739868, -0.19677768647670746, 0.2961236238479614, -0.2371668815612793, -0.20462583005428314, -0.02457328327000141, -0.10738549381494522, -0.1952463537454605, -0.302249014377594, 0.22051352262496948, -0.08771729469299316]"
1186,B00283V4GQ,A2GBXK7E5A2VPV,twinmomseattle,0,0,1,2012-08-07,Not as pictured,these lollipops are not as pictured they came in assorted colors some really drab not the rainbow brights shown in the picture they are also completely flat rather than being the rolled old fashioned candy style so they look cheap i need them for a birthday party and i was really disappointed when i received them,https://www.amazon.com/dp/B00283V4GQ,3,"[-0.06802508234977722, -0.24603556096553802, -0.7037485837936401, -0.11432952433824539, 0.0563749223947525, -0.1850203275680542, -0.0488220639526844, -0.22688190639019012, -0.0023247867356985807, -0.10781333595514297, -0.13170602917671204, -0.3368673026561737, 0.17889904975891113, -0.367868572473526, 0.14286254346370697, 0.07098698616027832]"
1187,B00283V4GQ,AMTDEF7SAP17N,Caelis,0,0,4,2012-05-05,"Slightly funny taste to begin with, but I can't stop eating them!",being the candylover that i am i wanted to buy some cute lollipops that i could pull out of my bag and enjoy whenever i felt like it for that purpose alone id give them five stars however at first lick the lollipop has a slightly off taste but this goes away after a minute and is not unbearable or disgusting in any way i laughed quite a bit at the reviews of outraged individuals because the lollipops are made in china im not deaddyingsick good enough as well the text on the wrapper is fine i wasnt repulsed by it and im not afraid to share id only rewrap them if they were for presentation rather than eatingbr the colors are not as vivid as in the picture and the lolipops are not glazed so they do not have that shiny look that many others have none of mine came broken and they were wellwrapped im happy with my purchase and plan on eating them allminus the few that i share with friends but id try something different next time,https://www.amazon.com/dp/B00283V4GQ,5,"[0.0513620562851429, 0.09132833033800125, -0.6001421809196472, 0.1408540904521942, 0.1781199425458908, -0.3756829500198364, -0.025978075340390205, -0.019956130534410477, 0.15046760439872742, -0.21797819435596466, 0.32966771721839905, -0.3240508437156677, -0.242606058716774, -0.22748368978500366, 0.06724055111408234, 0.19000180065631866]"
1188,B00283V4GQ,A157UWPD5TDS5H,Lacy Taylor,0,0,5,2012-01-05,Great for Birthday Themed Party,i used this for my daughters candy land birthday party and the kids loved them they arent full size but they are still sooooo cute,https://www.amazon.com/dp/B00283V4GQ,5,"[0.5223768353462219, -0.20686879754066467, -0.18321043252944946, -0.0487835630774498, -0.1431804597377777, -0.30566614866256714, -0.2613776922225952, 0.2596742808818817, -0.09363983571529388, 0.04372067004442215, -0.15387405455112457, -0.5000433325767517, -0.006506052333861589, -0.33575960993766785, 0.03894168138504028, -0.0025417963042855263]"
1189,B00283V4GQ,AGRMNBUKVYHKW,TNGIRL,0,0,5,2012-01-03,Fun stuff,bought these for a birthday and they were perfectall arrived uncracked and wrapped really well super cute and perfect for year olds,https://www.amazon.com/dp/B00283V4GQ,5,"[0.14705412089824677, 0.10310153663158417, -0.4083537757396698, -0.042316049337387085, 0.21555468440055847, -0.5333536863327026, 0.09530852735042572, 0.05182352289557457, -0.2328551709651947, -0.21103473007678986, -0.05482383072376251, -0.3042391538619995, -0.30688875913619995, -0.3329174220561981, 0.2188277542591095, 0.09632161259651184]"
1190,B00283V4GQ,AO4UH9E8UN2ZJ,JenniferG,0,0,5,2011-11-02,Very cute pops,i ordered the lollipops for party favors at my sons st birthday party the lollipops are inches and i used inch thank you stickers on them so cute the description states that lollipops are included in the order i ordered boxes and only received lollipops in each box i contacted the sellers customer service i received a response and apology right away they promptly corrected the order i was pleasantly surprised to receive another full box of and not just the i expected the lollipops are wrapped in bubble wrap out of three boxes only one lollipop was cracked not a big deal to me since i did receive an extra box great lollipop at a great price,https://www.amazon.com/dp/B00283V4GQ,5,"[0.0136485043913126, -0.13622507452964783, -0.23117466270923615, -0.03405626863241196, 0.16542187333106995, -0.46490904688835144, -0.5375410914421082, 0.10566841810941696, -0.09934911131858826, -0.04595496132969856, 0.15342319011688232, -0.2207757979631424, -0.17534078657627106, -0.34492218494415283, -0.13366535305976868, 0.3622002899646759]"
1191,B00283V4GQ,A18CTETG5SJ3DP,mamacella,0,0,1,2011-10-23,Shipping,i opened this product to find that the lollipops were all broke i was very disappointed they did not package this product in a way that would help keep it from breaking you are better off buying them from a store around your area,https://www.amazon.com/dp/B00283V4GQ,3,"[0.2579265534877777, -0.012504545040428638, -0.33671680092811584, 0.2663506865501404, -0.01941882260143757, -0.5071812272071838, 0.15250125527381897, -0.14184722304344177, -0.37016549706459045, -0.11316806823015213, 0.2990560531616211, -0.14705035090446472, -0.01726633869111538, -0.3213551938533783, 0.2269555628299713, 0.17901243269443512]"
1192,B00283V4GQ,A216KUCPWG8XYN,JTK,0,0,5,2011-10-17,small swirled lollipops,comical that this is considered a toy i bought these as a decoration for a circus themed baby shower and they arrived in perfect condition i used them in vases surrounded by colored crinkle cut paper and used as centerpieces on the buffet table lots of compliments i have kept them and plan to use again for future parties these will not be consumed so no idea how they taste,https://www.amazon.com/dp/B00283V4GQ,4,"[0.14833343029022217, 0.12445379048585892, -0.46253353357315063, 0.16898609697818756, 0.12197977304458618, -0.3859466016292572, -0.029741981998085976, 0.17554761469364166, 0.14682750403881073, -0.2719267010688782, 0.0899789109826088, -0.5322362780570984, -0.016054216772317886, -0.2200799137353897, 0.18608908355236053, 0.23298782110214233]"
